epoch,reward,quantile,trajectories
63,-360.53087741547455,0.6,1000
64,-340.5754492729724,0.6,1000
65,-346.3176504836252,0.6,1000
66,-282.78147430502634,0.6,1000
67,-274.3475027595796,0.6,1000
68,-245.35938639482177,0.6,1000
69,-286.3608534121178,0.6,1000
70,-321.2217025337571,0.6,1000
71,-347.7436512928546,0.6,1000
72,-260.82874346408147,0.6,1000
73,-319.0614021888539,0.6,1000
74,-271.4835262666814,0.6,1000
75,-295.8416683904509,0.6,1000
76,-295.2019576604275,0.6,1000
77,-278.0381163305125,0.6,1000
78,-291.0514319651096,0.6,1000
79,-291.99764388230227,0.6,1000
80,-251.60213319897827,0.6,1000
81,-287.08221997318935,0.6,1000
82,-292.97025916446574,0.6,1000
83,-283.4535514256867,0.6,1000
84,-283.4409773559907,0.6,1000
85,-320.26599679792673,0.6,1000
86,-279.90428786657975,0.6,1000
87,-290.40598178367344,0.6,1000
88,-297.515298169138,0.6,1000
89,-290.09794438339634,0.6,1000
90,-298.0712911294791,0.6,1000
91,-278.0816905916527,0.6,1000
92,-308.9811345506919,0.6,1000
93,-327.89724278670707,0.6,1000
94,-301.0790212254384,0.6,1000
95,-265.59762132062394,0.6,1000
96,-256.01778073159414,0.6,1000
97,-310.73819155210344,0.6,1000
98,-302.24985854754186,0.6,1000
99,-327.5148033502381,0.6,1000
0,-1333.6622164869173,0.7,30
1,-1374.622724377097,0.7,30
2,-1351.4221150995206,0.7,30
3,-1265.5933612207182,0.7,30
4,-1264.4689721069365,0.7,30
5,-1196.1716862379164,0.7,30
6,-1246.1838618918352,0.7,30
7,-1215.6892016466074,0.7,30
8,-1161.652583195706,0.7,30
9,-1186.9996311097202,0.7,30
10,-1112.4637982154713,0.7,30
11,-1079.6606774884258,0.7,30
12,-1111.360368183776,0.7,30
13,-1147.520549916318,0.7,30
14,-1185.3986698976908,0.7,30
15,-1149.4308803402057,0.7,30
16,-1158.2184276452995,0.7,30
17,-1128.2638319428938,0.7,30
18,-1097.4050331144012,0.7,30
19,-1054.6454252628187,0.7,30
20,-1127.666719955107,0.7,30
21,-1174.9301100239884,0.7,30
22,-1181.869107304653,0.7,30
23,-1204.4546493875857,0.7,30
24,-1115.0967574908675,0.7,30
25,-1128.4476777269,0.7,30
26,-1081.0307007089345,0.7,30
27,-1085.5637499280188,0.7,30
28,-1088.6943735579173,0.7,30
29,-1046.1881700214194,0.7,30
30,-1052.6548946511932,0.7,30
31,-1024.7313022380633,0.7,30
32,-1002.274715908618,0.7,30
33,-1066.7502603812954,0.7,30
34,-1047.6357118044084,0.7,30
35,-1040.5803983291871,0.7,30
36,-1027.4366277167474,0.7,30
37,-1064.8246069323122,0.7,30
38,-993.9092725277528,0.7,30
39,-1011.1234102405463,0.7,30
40,-1032.463199919181,0.7,30
41,-1049.609837163016,0.7,30
42,-949.6120675849378,0.7,30
43,-981.7591512066954,0.7,30
44,-1037.444192736646,0.7,30
45,-1001.9973854167266,0.7,30
46,-1004.415794069625,0.7,30
47,-972.1954487556899,0.7,30
48,-1016.5324591715704,0.7,30
49,-974.7171689734637,0.7,30
50,-1034.629685366325,0.7,30
51,-991.964051555559,0.7,30
52,-988.9295638229452,0.7,30
53,-925.7871960502576,0.7,30
54,-1003.053941765359,0.7,30
55,-1010.1089964891793,0.7,30
56,-995.2954757616394,0.7,30
57,-970.5041060920843,0.7,30
58,-946.9295896604013,0.7,30
59,-993.1365273770349,0.7,30
60,-905.5787622294005,0.7,30
61,-937.5437335744845,0.7,30
62,-917.9655566004667,0.7,30
63,-939.1677089024018,0.7,30
64,-934.7142320477315,0.7,30
65,-1024.6433030145067,0.7,30
66,-960.9759597358326,0.7,30
67,-898.1008579677003,0.7,30
68,-966.6968380896075,0.7,30
69,-1019.5053972702792,0.7,30
70,-902.489870428451,0.7,30
71,-837.0869657102762,0.7,30
72,-898.4152637840532,0.7,30
73,-860.4313717852285,0.7,30
74,-920.1345235560578,0.7,30
75,-913.8676347814617,0.7,30
76,-893.2512168251728,0.7,30
77,-980.4066151839293,0.7,30
78,-921.8176740017573,0.7,30
79,-923.0086852529757,0.7,30
80,-860.6544612991689,0.7,30
81,-919.8375607120884,0.7,30
82,-947.2707086217604,0.7,30
83,-898.7427717995861,0.7,30
84,-919.037180277714,0.7,30
85,-992.1783253675038,0.7,30
86,-967.845226027635,0.7,30
87,-955.8978974214712,0.7,30
88,-1012.5045487529409,0.7,30
89,-927.9858015318173,0.7,30
90,-955.6378859066052,0.7,30
91,-949.7120704395995,0.7,30
92,-980.0264391276116,0.7,30
93,-1025.1318608830609,0.7,30
94,-990.1047225600104,0.7,30
95,-952.4006047183483,0.7,30
96,-882.014655629255,0.7,30
97,-899.7448593301003,0.7,30
98,-890.4894053021287,0.7,30
99,-931.1632550995606,0.7,30
0,-1240.4376459119508,0.7,100
1,-1220.5413459875135,0.7,100
2,-1215.8920701080633,0.7,100
3,-1032.0238694122934,0.7,100
4,-1119.6414540163428,0.7,100
5,-1105.763959888393,0.7,100
6,-1096.0848766473227,0.7,100
7,-1038.4495123249794,0.7,100
8,-1053.7595142955743,0.7,100
9,-1068.6155739380433,0.7,100
10,-1092.612886697252,0.7,100
11,-1062.1034271598373,0.7,100
12,-1095.1617990492578,0.7,100
13,-1079.8938594012502,0.7,100
14,-1088.8928087270403,0.7,100
15,-1118.3150647964064,0.7,100
16,-1086.293447559681,0.7,100
17,-1076.8145643971436,0.7,100
18,-972.5807398074047,0.7,100
19,-957.4261876955482,0.7,100
20,-964.4657070725112,0.7,100
21,-1043.8123440868287,0.7,100
22,-1004.284653672554,0.7,100
23,-964.6681428201465,0.7,100
24,-1007.7655032628436,0.7,100
25,-961.4414581611485,0.7,100
26,-970.6359359518045,0.7,100
27,-1005.247714610818,0.7,100
28,-969.2999875959079,0.7,100
29,-917.8228871669241,0.7,100
30,-961.4869732028392,0.7,100
31,-880.8054203957722,0.7,100
32,-939.5923900172904,0.7,100
33,-926.9112052227456,0.7,100
34,-955.3652116979733,0.7,100
35,-918.1292749914418,0.7,100
36,-937.1739148565356,0.7,100
37,-952.3785340974594,0.7,100
38,-925.2129802021371,0.7,100
39,-917.6640979127154,0.7,100
40,-868.0320164111612,0.7,100
41,-955.593245570035,0.7,100
42,-977.9167532820691,0.7,100
43,-939.2825913310716,0.7,100
44,-898.2542971990583,0.7,100
45,-943.4366347335715,0.7,100
46,-924.1904632021715,0.7,100
47,-908.9308290067798,0.7,100
48,-884.65034678305,0.7,100
49,-899.093097571625,0.7,100
50,-895.397300489998,0.7,100
51,-871.6120312572871,0.7,100
52,-856.3329008976772,0.7,100
53,-851.9077597612032,0.7,100
54,-862.6623059762661,0.7,100
55,-875.9172598565523,0.7,100
56,-905.9705808970191,0.7,100
57,-891.1194073279726,0.7,100
58,-881.8246738329782,0.7,100
59,-906.1539988173193,0.7,100
60,-859.9553388627377,0.7,100
61,-853.3670185267671,0.7,100
62,-817.8491364796512,0.7,100
63,-828.7124134199553,0.7,100
64,-862.5628244097314,0.7,100
65,-887.9412275584726,0.7,100
66,-885.8210241916072,0.7,100
67,-867.2549384260611,0.7,100
68,-833.794408217467,0.7,100
69,-870.4058566708877,0.7,100
70,-877.9703205827917,0.7,100
71,-930.9668512409247,0.7,100
72,-931.3513868886087,0.7,100
73,-914.7524909920126,0.7,100
74,-904.8195667522295,0.7,100
75,-890.5354672162142,0.7,100
76,-850.4402682098236,0.7,100
77,-842.0029093713501,0.7,100
78,-865.9625539371524,0.7,100
79,-869.7143672132777,0.7,100
80,-862.3483795587161,0.7,100
81,-851.0558482729657,0.7,100
82,-830.0020981680811,0.7,100
83,-896.3508851982385,0.7,100
84,-893.7706838400186,0.7,100
85,-892.2994502460382,0.7,100
86,-853.4105483248848,0.7,100
87,-807.8729449354126,0.7,100
88,-849.0336842160168,0.7,100
89,-882.4362869469586,0.7,100
90,-862.1996948675594,0.7,100
91,-844.5506232063308,0.7,100
92,-855.0424811478064,0.7,100
93,-883.7267664878933,0.7,100
94,-918.5442209096635,0.7,100
95,-883.5328794120463,0.7,100
96,-877.1639647745949,0.7,100
97,-834.9408427169801,0.7,100
98,-820.5147072650225,0.7,100
99,-861.7840009700412,0.7,100
0,-1326.501483102667,0.7,300
1,-1192.8069748153566,0.7,300
2,-1233.2657855570394,0.7,300
3,-1155.399226481754,0.7,300
4,-1098.1686922527836,0.7,300
5,-1140.276067876148,0.7,300
6,-1122.6751310694383,0.7,300
7,-1085.0636313722894,0.7,300
8,-1071.7501014932182,0.7,300
9,-1040.8652801486435,0.7,300
10,-1042.671678494602,0.7,300
11,-1063.4130897948105,0.7,300
12,-1080.1707660890002,0.7,300
13,-1071.4701444108202,0.7,300
14,-1067.9239933908862,0.7,300
15,-1061.7828419243779,0.7,300
16,-1035.142431349078,0.7,300
17,-1063.6417660772831,0.7,300
18,-1001.0878554422778,0.7,300
19,-1003.4252142868066,0.7,300
20,-968.9596475820463,0.7,300
21,-986.3400707734747,0.7,300
22,-980.5322931063367,0.7,300
23,-985.1255152264547,0.7,300
24,-1000.8363191746641,0.7,300
25,-983.494189991116,0.7,300
26,-951.8427469434572,0.7,300
27,-937.4800225829538,0.7,300
28,-896.9375577907045,0.7,300
29,-935.026478079963,0.7,300
30,-941.7333693834679,0.7,300
31,-946.624363110746,0.7,300
32,-902.5974862848092,0.7,300
33,-850.3150977570664,0.7,300
34,-899.3660609716744,0.7,300
35,-919.3496621775574,0.7,300
36,-903.9885537005478,0.7,300
37,-838.1537533307646,0.7,300
38,-856.3923709102758,0.7,300
39,-874.4889190787676,0.7,300
40,-881.7565797176496,0.7,300
41,-854.6456231077625,0.7,300
42,-807.4363224267964,0.7,300
43,-844.2418129968096,0.7,300
44,-863.0753349981875,0.7,300
45,-807.1740173555459,0.7,300
46,-764.9083365089282,0.7,300
47,-775.7428897571464,0.7,300
48,-782.6816605109385,0.7,300
49,-712.1388889237978,0.7,300
50,-753.8321740475,0.7,300
51,-778.2468584919327,0.7,300
52,-816.3588306389855,0.7,300
53,-778.5971853203903,0.7,300
54,-640.0139423481819,0.7,300
55,-718.7827376134753,0.7,300
56,-705.9783528647807,0.7,300
57,-649.142435799403,0.7,300
58,-632.966435641948,0.7,300
59,-669.0698061066994,0.7,300
60,-487.2891575454809,0.7,300
61,-574.9304182155525,0.7,300
62,-525.587989372249,0.7,300
63,-529.7220863232899,0.7,300
64,-513.4281643346038,0.7,300
65,-486.2380060822145,0.7,300
66,-324.02216254516145,0.7,300
67,-313.8611439189233,0.7,300
68,-321.69978123409936,0.7,300
69,-325.14582449279726,0.7,300
70,-272.0210263672212,0.7,300
71,-278.6331364073724,0.7,300
72,-299.04528912998006,0.7,300
73,-334.23542542133197,0.7,300
74,-308.1697403643589,0.7,300
75,-450.5615986981538,0.7,300
76,-492.89743852993166,0.7,300
77,-404.63642500479096,0.7,300
78,-457.61818599900545,0.7,300
79,-250.9684776885867,0.7,300
80,-262.23111621718107,0.7,300
81,-253.24100337374827,0.7,300
82,-287.1702493429129,0.7,300
83,-288.60475185766137,0.7,300
84,-268.135533118156,0.7,300
85,-256.56754746039326,0.7,300
86,-309.80804504748,0.7,300
87,-271.89746166810596,0.7,300
88,-267.0885357266328,0.7,300
89,-294.5991531021667,0.7,300
90,-246.56580573325434,0.7,300
91,-345.3304854979334,0.7,300
92,-272.6312860261058,0.7,300
93,-302.0470815224623,0.7,300
94,-267.0311126305693,0.7,300
95,-275.88881429834055,0.7,300
96,-274.9168398820195,0.7,300
97,-260.9587775523077,0.7,300
98,-267.870532656394,0.7,300
99,-255.71848436591804,0.7,300
0,-1289.3268314831355,0.7,1000
1,-1223.0669217560178,0.7,1000
2,-1270.3381499700508,0.7,1000
3,-1196.4313671240316,0.7,1000
4,-1202.2838686168498,0.7,1000
5,-1111.5500445681087,0.7,1000
6,-1159.7226173546273,0.7,1000
7,-1161.128056920979,0.7,1000
8,-1113.466252086885,0.7,1000
9,-1035.8641600263888,0.7,1000
10,-1078.6547402679125,0.7,1000
11,-1063.0929608542435,0.7,1000
12,-1069.0968147590202,0.7,1000
13,-1083.2365829525727,0.7,1000
14,-1093.6038151640576,0.7,1000
15,-1050.590402665461,0.7,1000
16,-1001.8251612109358,0.7,1000
17,-951.0843827064351,0.7,1000
18,-995.0270421382281,0.7,1000
19,-960.3131688192401,0.7,1000
20,-938.1955240844258,0.7,1000
21,-861.5315672056569,0.7,1000
22,-851.5257173224152,0.7,1000
23,-923.6696005111744,0.7,1000
24,-870.0572113246811,0.7,1000
25,-970.8829480787286,0.7,1000
26,-881.6576241212605,0.7,1000
27,-861.014525994414,0.7,1000
28,-811.3896264048667,0.7,1000
29,-821.9859258705426,0.7,1000
30,-766.1286970070078,0.7,1000
31,-882.0615464919533,0.7,1000
32,-737.8229760495359,0.7,1000
33,-798.2085056680902,0.7,1000
34,-796.9163394367991,0.7,1000
35,-755.751001361494,0.7,1000
36,-644.3607557734695,0.7,1000
37,-639.5658852645462,0.7,1000
38,-680.3505654015036,0.7,1000
39,-554.2275356520889,0.7,1000
40,-536.9476250389644,0.7,1000
41,-519.305697562225,0.7,1000
42,-441.2334109634379,0.7,1000
43,-454.25232351007986,0.7,1000
44,-406.42668740851747,0.7,1000
45,-360.1908604135753,0.7,1000
46,-427.3255611316297,0.7,1000
47,-324.3441119432797,0.7,1000
48,-381.5961669441328,0.7,1000
49,-357.98403609558153,0.7,1000
50,-299.61954358223693,0.7,1000
51,-398.6731833807246,0.7,1000
52,-308.8761655278221,0.7,1000
53,-271.4753492022412,0.7,1000
54,-297.22608533222973,0.7,1000
55,-241.53257283949873,0.7,1000
56,-257.4277204974777,0.7,1000
57,-235.02251469628195,0.7,1000
58,-212.09315009070122,0.7,1000
59,-272.5681954762277,0.7,1000
60,-267.2855768768334,0.7,1000
61,-249.01413107129778,0.7,1000
62,-242.56128534194445,0.7,1000
63,-272.02531998984193,0.7,1000
64,-270.21540859577516,0.7,1000
65,-245.1612908939692,0.7,1000
66,-256.27830110186846,0.7,1000
67,-305.9488233744538,0.7,1000
68,-291.2759185452751,0.7,1000
69,-288.17980650780135,0.7,1000
70,-311.2805555048055,0.7,1000
71,-337.17121986023005,0.7,1000
72,-308.2632150875809,0.7,1000
73,-303.40838672204546,0.7,1000
74,-291.4000413831839,0.7,1000
75,-262.1985907689914,0.7,1000
76,-257.7871887390626,0.7,1000
77,-286.7401583833158,0.7,1000
78,-292.83044290660973,0.7,1000
79,-236.99542155435753,0.7,1000
80,-318.84902960100464,0.7,1000
81,-268.8267061592408,0.7,1000
82,-300.79377888775565,0.7,1000
83,-257.9585105454935,0.7,1000
84,-273.6849372878895,0.7,1000
85,-325.1280646034043,0.7,1000
86,-333.3898478351646,0.7,1000
87,-296.14047085779634,0.7,1000
88,-309.91688115603165,0.7,1000
89,-438.3455514783737,0.7,1000
90,-323.49281063583453,0.7,1000
91,-306.37032980252786,0.7,1000
92,-308.3371735703373,0.7,1000
93,-316.4566540392081,0.7,1000
94,-292.6141264496527,0.7,1000
95,-289.96226709719275,0.7,1000
96,-264.93312670346234,0.7,1000
97,-344.9882478484163,0.7,1000
98,-296.72014418242327,0.7,1000
99,-346.4351564253307,0.7,1000
0,-1177.8185769547863,0.8,30
1,-1245.054072749255,0.8,30
2,-1171.2555647677734,0.8,30
3,-1205.8169534465712,0.8,30
4,-1231.9392169595042,0.8,30
5,-1184.8724040100437,0.8,30
6,-1168.0385377974353,0.8,30
7,-1176.5791209254585,0.8,30
8,-1165.8789412344938,0.8,30
9,-1160.3886105470892,0.8,30
10,-1191.9855810003928,0.8,30
11,-1193.0864076449786,0.8,30
12,-1199.9663448439887,0.8,30
13,-1165.1626033119865,0.8,30
14,-1079.7217804212667,0.8,30
15,-1157.749447378113,0.8,30
16,-1166.1570229883189,0.8,30
17,-1092.1203863803016,0.8,30
18,-1114.804975262234,0.8,30
19,-1135.7924540899874,0.8,30
20,-1137.2802014492697,0.8,30
21,-1102.7657631060924,0.8,30
22,-1102.263321444603,0.8,30
23,-1125.172723612636,0.8,30
24,-1079.692900465939,0.8,30
25,-1138.6705369659235,0.8,30
26,-1074.668530523434,0.8,30
27,-1070.0571359479572,0.8,30
28,-1037.9400861818044,0.8,30
29,-1112.5419849136736,0.8,30
30,-1114.0376509069233,0.8,30
31,-1080.0029149826062,0.8,30
32,-1084.3806561068616,0.8,30
33,-1034.7426243220025,0.8,30
34,-1063.8056564284036,0.8,30
35,-1016.6594771432362,0.8,30
36,-1049.0944688065795,0.8,30
37,-1045.968855172393,0.8,30
38,-936.1273603281345,0.8,30
39,-1003.9931375447142,0.8,30
40,-943.4811458578604,0.8,30
41,-1020.271133563671,0.8,30
42,-1056.2866817817398,0.8,30
43,-968.1087438246002,0.8,30
44,-978.0949719381979,0.8,30
45,-1023.263185708521,0.8,30
46,-982.960882591609,0.8,30
47,-1034.3337325719922,0.8,30
48,-977.9887566511854,0.8,30
49,-1049.2237817044843,0.8,30
50,-1084.9784369181507,0.8,30
51,-1058.5810702356712,0.8,30
52,-1058.4800745124758,0.8,30
53,-1006.2571531200679,0.8,30
54,-1012.5732705965611,0.8,30
55,-939.5705020861251,0.8,30
56,-971.1394394251995,0.8,30
57,-1016.1474761996454,0.8,30
58,-996.5332288260261,0.8,30
59,-948.7912326227338,0.8,30
60,-887.2499807838133,0.8,30
61,-925.2669312601672,0.8,30
62,-1001.618295797898,0.8,30
63,-954.7719131782959,0.8,30
64,-835.6585860281677,0.8,30
65,-905.8422168986499,0.8,30
66,-872.4524338443666,0.8,30
67,-972.8254710019352,0.8,30
68,-1001.8447861484093,0.8,30
69,-1025.807937301037,0.8,30
70,-907.6957642870761,0.8,30
71,-928.053974372577,0.8,30
72,-877.8617304323468,0.8,30
73,-971.1013826733085,0.8,30
74,-959.3698767160193,0.8,30
75,-934.1700240573876,0.8,30
76,-955.9061887787793,0.8,30
77,-963.1587609076747,0.8,30
78,-964.4690386500947,0.8,30
79,-950.068705571235,0.8,30
80,-988.2203389365995,0.8,30
81,-984.4685055905782,0.8,30
82,-971.7150100613925,0.8,30
83,-996.7751210803995,0.8,30
84,-1051.5943100529175,0.8,30
85,-1049.490463196305,0.8,30
86,-1065.2943138446033,0.8,30
87,-1003.2344493801097,0.8,30
88,-998.5350063974369,0.8,30
89,-924.9369116053857,0.8,30
90,-969.392363221465,0.8,30
91,-945.1270888745462,0.8,30
92,-960.5330734362853,0.8,30
93,-942.3893793606358,0.8,30
94,-889.5534046096476,0.8,30
95,-997.1594401079324,0.8,30
96,-957.4853713298158,0.8,30
97,-986.4482051935878,0.8,30
98,-915.7255780061843,0.8,30
99,-935.5358998397184,0.8,30
0,-1524.128764011793,0.8,100
1,-1344.2238920144339,0.8,100
2,-1272.526838708457,0.8,100
3,-1266.0584995449344,0.8,100
4,-1140.527623154664,0.8,100
5,-1164.8250156721717,0.8,100
6,-1186.2994857089946,0.8,100
7,-1103.8397155716093,0.8,100
8,-1093.5582833572662,0.8,100
9,-1137.8443053630588,0.8,100
10,-1097.0146719522138,0.8,100
11,-1105.9596298089753,0.8,100
12,-1081.5912473083727,0.8,100
13,-1030.0633892185665,0.8,100
14,-1025.2063798505415,0.8,100
15,-1018.4899916751596,0.8,100
16,-949.8180207800277,0.8,100
17,-979.1629846468957,0.8,100
18,-937.6333434205651,0.8,100
19,-954.1155155283839,0.8,100
20,-980.7399873902328,0.8,100
21,-1049.750568333432,0.8,100
22,-1011.1260328277792,0.8,100
23,-947.2004493415095,0.8,100
24,-982.0002297173551,0.8,100
25,-903.0845681186522,0.8,100
26,-929.3275313483058,0.8,100
27,-1009.0503835875213,0.8,100
28,-1042.5085427737986,0.8,100
29,-1088.3753992407028,0.8,100
30,-1127.5010346994254,0.8,100
31,-1072.606773369475,0.8,100
32,-988.3335842925591,0.8,100
33,-990.3281777893941,0.8,100
34,-907.3209799739,0.8,100
35,-859.1100321276789,0.8,100
36,-898.2320160725444,0.8,100
37,-944.7256433936451,0.8,100
38,-917.9808657751513,0.8,100
39,-1023.0476674858779,0.8,100
40,-968.4558608612501,0.8,100
41,-934.1106586952367,0.8,100
42,-885.6223067120284,0.8,100
43,-987.1746300464193,0.8,100
44,-965.7986443772554,0.8,100
45,-1044.1455506474601,0.8,100
46,-1014.1749952858476,0.8,100
47,-994.1789067873141,0.8,100
48,-929.9157195510696,0.8,100
49,-852.5868392057642,0.8,100
50,-892.5571648139547,0.8,100
51,-891.8806210236072,0.8,100
52,-878.698866812389,0.8,100
53,-765.3070959475584,0.8,100
54,-889.336731452403,0.8,100
55,-887.1201742292072,0.8,100
56,-845.8977868039806,0.8,100
57,-856.6073006542345,0.8,100
58,-853.3758755656004,0.8,100
59,-843.4677003589595,0.8,100
60,-917.9371103387203,0.8,100
61,-926.58778468092,0.8,100
62,-812.2428751490511,0.8,100
63,-889.5766320318426,0.8,100
64,-791.0888797463518,0.8,100
65,-805.9150513756373,0.8,100
66,-940.8771619127976,0.8,100
67,-918.4290488839733,0.8,100
68,-726.662258720459,0.8,100
69,-882.321851869321,0.8,100
70,-892.2556646009704,0.8,100
71,-845.9691692396369,0.8,100
72,-873.6301350545665,0.8,100
73,-865.0810462182254,0.8,100
74,-839.1126288952031,0.8,100
75,-805.0277380472824,0.8,100
76,-840.8353857530644,0.8,100
77,-810.2664339396381,0.8,100
78,-771.5747561659517,0.8,100
79,-798.0417537489277,0.8,100
80,-831.5639003757861,0.8,100
81,-741.9755103258635,0.8,100
82,-733.4733827921061,0.8,100
83,-739.1249191418339,0.8,100
84,-776.3923437726614,0.8,100
85,-725.5551350418912,0.8,100
86,-745.4925806391506,0.8,100
87,-741.8724448637404,0.8,100
88,-719.1800996551839,0.8,100
89,-764.325964194267,0.8,100
90,-842.7806184831044,0.8,100
91,-844.7129291255426,0.8,100
92,-805.105172520584,0.8,100
93,-774.5660097434204,0.8,100
94,-795.1434953559318,0.8,100
95,-828.5905672352856,0.8,100
96,-787.3351749285393,0.8,100
97,-661.0193059012668,0.8,100
98,-791.1450454329452,0.8,100
99,-917.0323382599522,0.8,100
0,-1264.028400340543,0.8,300
1,-1198.5994450911685,0.8,300
2,-1195.6377414234566,0.8,300
3,-1181.603969510249,0.8,300
4,-1107.5341762039006,0.8,300
5,-1169.6540152781122,0.8,300
6,-1099.5898914785848,0.8,300
7,-1103.6307197922079,0.8,300
8,-1099.6369043141679,0.8,300
9,-1117.3582074423016,0.8,300
10,-1072.7503870123587,0.8,300
11,-1136.700277165333,0.8,300
12,-1113.4236615957302,0.8,300
13,-1116.1006861506662,0.8,300
14,-1105.1776064889643,0.8,300
15,-1048.7106471863374,0.8,300
16,-1111.3288090151063,0.8,300
17,-1037.1027676881145,0.8,300
18,-1025.594603255851,0.8,300
19,-1040.2499875105523,0.8,300
20,-1058.6506114663796,0.8,300
21,-1031.6643273253385,0.8,300
22,-1026.0856802521528,0.8,300
23,-1025.71304971904,0.8,300
24,-979.5575559122136,0.8,300
25,-979.734414778752,0.8,300
26,-985.07123456936,0.8,300
27,-992.2468110587215,0.8,300
28,-1008.0419120194841,0.8,300
29,-968.7778394575237,0.8,300
30,-938.4689519258459,0.8,300
31,-901.8673733799534,0.8,300
32,-911.3696926540193,0.8,300
33,-948.9900540719359,0.8,300
34,-921.2350417421227,0.8,300
35,-845.0945803753453,0.8,300
36,-823.5351539967102,0.8,300
37,-861.2848063161207,0.8,300
38,-807.1027270917482,0.8,300
39,-894.93107096426,0.8,300
40,-932.1772018991308,0.8,300
41,-878.8198923115851,0.8,300
42,-847.3981864431074,0.8,300
43,-876.8123139017921,0.8,300
44,-857.5052042615696,0.8,300
45,-882.9170277175322,0.8,300
46,-834.5875652668315,0.8,300
47,-836.7987633278799,0.8,300
48,-840.5736781324849,0.8,300
49,-725.5017453943937,0.8,300
50,-728.3129612111446,0.8,300
51,-789.9698309434115,0.8,300
52,-711.2314503729399,0.8,300
53,-727.3870040608099,0.8,300
54,-776.2122091622673,0.8,300
55,-782.0093114796202,0.8,300
56,-752.3822338050173,0.8,300
57,-640.0152867477018,0.8,300
58,-689.4554094677547,0.8,300
59,-704.924722252248,0.8,300
60,-755.7998672884983,0.8,300
61,-687.269180594067,0.8,300
62,-762.8445084599485,0.8,300
63,-665.183039325196,0.8,300
64,-563.1781011064018,0.8,300
65,-578.3794988414426,0.8,300
66,-546.5844269979387,0.8,300
67,-603.9472328030188,0.8,300
68,-592.7175141211965,0.8,300
69,-623.6237794046666,0.8,300
70,-586.1442664209012,0.8,300
71,-478.3158998404987,0.8,300
72,-451.5789558046927,0.8,300
73,-412.064881090741,0.8,300
74,-392.6524012922228,0.8,300
75,-369.47966317370634,0.8,300
76,-384.92766923852776,0.8,300
77,-406.9397846970658,0.8,300
78,-429.16830747839856,0.8,300
79,-451.10166486652196,0.8,300
80,-449.1497953227364,0.8,300
81,-449.84962692346494,0.8,300
82,-462.92625073952365,0.8,300
83,-397.82537235257865,0.8,300
84,-429.9964640318545,0.8,300
85,-327.34171461743455,0.8,300
86,-331.5437387151968,0.8,300
87,-364.3788156245309,0.8,300
88,-397.98985096826806,0.8,300
89,-404.21908674059375,0.8,300
90,-403.03437163047,0.8,300
91,-447.4778104962068,0.8,300
92,-490.89257340372825,0.8,300
93,-423.61850840678284,0.8,300
94,-427.07209546367005,0.8,300
95,-449.7043097297402,0.8,300
96,-491.23988172847356,0.8,300
97,-438.97889942681985,0.8,300
98,-575.6933072255334,0.8,300
99,-566.9272143376244,0.8,300
0,-1332.97127265115,0.8,1000
1,-1306.7165274136007,0.8,1000
2,-1293.9822342344262,0.8,1000
3,-1199.0906298572709,0.8,1000
4,-1135.4783157618267,0.8,1000
5,-1168.635507150792,0.8,1000
6,-1184.0088969758567,0.8,1000
7,-1187.3589780869015,0.8,1000
8,-1106.2670069179824,0.8,1000
9,-1056.5640662696417,0.8,1000
10,-1010.678891434779,0.8,1000
11,-989.8872961719057,0.8,1000
12,-1022.9619063991585,0.8,1000
13,-978.9513508504949,0.8,1000
14,-960.1625794233515,0.8,1000
15,-924.4926173241071,0.8,1000
16,-907.9599642729786,0.8,1000
17,-862.5821966887538,0.8,1000
18,-882.633865800534,0.8,1000
19,-931.5909129910923,0.8,1000
20,-868.7740326397804,0.8,1000
21,-839.6212734695023,0.8,1000
22,-826.9267614615912,0.8,1000
23,-853.6482269045146,0.8,1000
24,-809.3691645221938,0.8,1000
25,-714.8965468069144,0.8,1000
26,-648.5861977784796,0.8,1000
27,-608.3906895140099,0.8,1000
28,-403.983697294788,0.8,1000
29,-375.56199530048235,0.8,1000
30,-420.35561815834734,0.8,1000
31,-323.67033907797077,0.8,1000
32,-329.579200419553,0.8,1000
33,-362.80522828650396,0.8,1000
34,-310.24631799103895,0.8,1000
35,-290.60219662288785,0.8,1000
36,-274.45676397492866,0.8,1000
37,-256.1709255382138,0.8,1000
38,-327.75953188252873,0.8,1000
39,-312.938372618534,0.8,1000
40,-244.87183339505427,0.8,1000
41,-307.3595321186911,0.8,1000
42,-289.2521694693513,0.8,1000
43,-307.32446694938164,0.8,1000
44,-283.99765951279176,0.8,1000
45,-300.8439508461521,0.8,1000
46,-250.73864746203384,0.8,1000
47,-277.2026373834319,0.8,1000
48,-291.2567291142555,0.8,1000
49,-311.83597319238754,0.8,1000
50,-278.79794527844734,0.8,1000
51,-315.16976593039374,0.8,1000
52,-314.3079825413449,0.8,1000
53,-338.44493939048095,0.8,1000
54,-343.251460786603,0.8,1000
55,-366.71344503518793,0.8,1000
56,-283.14044191235104,0.8,1000
57,-276.5333965607805,0.8,1000
58,-315.104520079311,0.8,1000
59,-307.026742063978,0.8,1000
60,-340.9887713880271,0.8,1000
61,-317.1514597422571,0.8,1000
62,-266.57991073718966,0.8,1000
63,-354.32366455246535,0.8,1000
64,-265.50466923061816,0.8,1000
65,-280.9022944443709,0.8,1000
