epoch,reward,delivered,quantile,trajectories
29,-42.83,95,0.4,1000
30,-31.43,95,0.4,1000
31,-44.24,95,0.4,1000
32,-49.7,93,0.4,1000
33,-3.42,100,0.4,1000
34,-53.43,90,0.4,1000
35,-46.18,91,0.4,1000
36,-74.87,88,0.4,1000
37,-9.95,100,0.4,1000
38,-39.01,93,0.4,1000
39,-48.86,93,0.4,1000
40,-85.24,87,0.4,1000
41,-13.98,99,0.4,1000
42,-41.28,96,0.4,1000
43,-86.66,86,0.4,1000
44,-47.09,93,0.4,1000
45,-43.74,92,0.4,1000
46,-43.25,94,0.4,1000
47,-87.48,85,0.4,1000
48,-5.23,99,0.4,1000
49,-29.38,97,0.4,1000
50,-32.52,98,0.4,1000
51,-96.58,88,0.4,1000
52,-38.83,93,0.4,1000
53,-25.54,97,0.4,1000
54,-77.99,87,0.4,1000
55,-15.29,98,0.4,1000
56,-39.35,93,0.4,1000
57,-55.05,89,0.4,1000
58,-11.85,100,0.4,1000
59,-29.32,98,0.4,1000
60,-86.92,87,0.4,1000
61,-18.66,98,0.4,1000
62,-30.53,99,0.4,1000
63,-85.97,85,0.4,1000
64,-45.66,92,0.4,1000
65,-49.62,95,0.4,1000
66,-54.41,90,0.4,1000
67,-65.83,87,0.4,1000
68,-8.24,100,0.4,1000
69,-40.61,95,0.4,1000
70,-57.34,93,0.4,1000
71,-17.99,97,0.4,1000
72,-47.47,93,0.4,1000
73,-56.47,92,0.4,1000
74,-72.24,89,0.4,1000
75,-37.8,98,0.4,1000
76,-22.98,97,0.4,1000
77,-89.27,84,0.4,1000
78,-7.75,100,0.4,1000
79,-21.18,98,0.4,1000
80,-34.56,97,0.4,1000
81,-100.25,81,0.4,1000
82,-48.05,94,0.4,1000
83,-46.59,94,0.4,1000
84,-77.29,91,0.4,1000
85,-9.27,100,0.4,1000
86,-43.04,96,0.4,1000
87,-27.9,98,0.4,1000
88,-87.98,88,0.4,1000
89,-22.81,97,0.4,1000
90,-27.09,97,0.4,1000
91,-39.91,93,0.4,1000
92,-23.32,95,0.4,1000
93,-38.55,93,0.4,1000
94,-55.55,92,0.4,1000
95,-60.17,90,0.4,1000
96,-4.18,99,0.4,1000
97,-34.53,96,0.4,1000
98,-96.38,86,0.4,1000
99,-42.15,96,0.4,1000
0,-358.11,5,0.4,3000
1,-329.82,3,0.4,3000
2,-296.57,5,0.4,3000
3,-270.21,9,0.4,3000
4,-237.16,11,0.4,3000
5,-217.05,14,0.4,3000
6,-192.72,15,0.4,3000
7,-161.25,21,0.4,3000
8,-136.29,36,0.4,3000
9,-114.33,47,0.4,3000
10,-95.47,66,0.4,3000
11,-64.59,78,0.4,3000
12,-42.39,97,0.4,3000
13,-22.91,100,0.4,3000
14,-12.73,100,0.4,3000
15,-4.64,100,0.4,3000
16,1.06,100,0.4,3000
17,3.41,100,0.4,3000
18,3.76,100,0.4,3000
19,-2.3,100,0.4,3000
20,-38.55,94,0.4,3000
21,-23.87,97,0.4,3000
22,-60.72,89,0.4,3000
23,-20.1,97,0.4,3000
24,-82.56,87,0.4,3000
25,-10.04,99,0.4,3000
26,-73.37,88,0.4,3000
27,-11.62,98,0.4,3000
28,-69.83,92,0.4,3000
29,-17.31,97,0.4,3000
30,-63.33,87,0.4,3000
31,-35.76,96,0.4,3000
32,-83.61,84,0.4,3000
33,-8.16,100,0.4,3000
34,-61.94,92,0.4,3000
35,-24.13,96,0.4,3000
36,-55.88,93,0.4,3000
37,-26.6,96,0.4,3000
38,-63.88,91,0.4,3000
39,-0.51,99,0.4,3000
40,-71.02,88,0.4,3000
41,-13.17,100,0.4,3000
42,-54.41,93,0.4,3000
43,-12.81,99,0.4,3000
44,-48.13,93,0.4,3000
45,1.65,100,0.4,3000
46,-45.53,93,0.4,3000
47,-17.28,98,0.4,3000
48,-40.95,94,0.4,3000
49,-5.01,99,0.4,3000
50,-73.99,85,0.4,3000
51,-9.66,99,0.4,3000
52,-63.28,91,0.4,3000
53,-9.16,99,0.4,3000
54,-74.73,87,0.4,3000
55,-4.53,99,0.4,3000
56,-78.97,87,0.4,3000
57,-11.41,99,0.4,3000
58,-61.21,88,0.4,3000
59,-4.08,100,0.4,3000
60,-70.37,88,0.4,3000
61,-18.99,98,0.4,3000
62,-58.64,90,0.4,3000
63,-6.61,100,0.4,3000
64,-80.19,86,0.4,3000
65,-1.5,100,0.4,3000
66,-69.16,88,0.4,3000
67,-39.93,97,0.4,3000
68,-81.34,84,0.4,3000
69,-16.33,99,0.4,3000
70,-55.69,93,0.4,3000
71,-15.64,97,0.4,3000
72,-49.37,92,0.4,3000
73,-17.79,98,0.4,3000
74,-61.75,91,0.4,3000
75,-24.93,96,0.4,3000
76,-72.4,87,0.4,3000
77,-1.52,99,0.4,3000
78,-59.24,91,0.4,3000
79,-27.08,95,0.4,3000
80,-87.56,86,0.4,3000
81,-23.41,98,0.4,3000
82,-49.21,92,0.4,3000
83,-9.87,99,0.4,3000
84,-41.52,94,0.4,3000
85,-9.5,100,0.4,3000
86,-51.56,93,0.4,3000
87,-6.87,99,0.4,3000
88,-51.77,92,0.4,3000
89,-27.14,95,0.4,3000
90,-46.42,95,0.4,3000
91,-12.22,99,0.4,3000
92,-50.18,93,0.4,3000
93,-6.9,100,0.4,3000
94,-66.59,88,0.4,3000
95,-7.23,100,0.4,3000
96,-53.03,92,0.4,3000
97,-23.06,98,0.4,3000
98,-35.52,92,0.4,3000
99,-21.45,98,0.4,3000
0,-365.23,0,0.5,30
1,-358.51,2,0.5,30
2,-350.48,1,0.5,30
3,-336.56,1,0.5,30
4,-349.92,2,0.5,30
5,-342.82,0,0.5,30
6,-344.71,0,0.5,30
7,-318.16,0,0.5,30
8,-318.25,7,0.5,30
9,-316.87,4,0.5,30
10,-320.59,2,0.5,30
11,-299.79,1,0.5,30
12,-304.76,4,0.5,30
13,-298.83,13,0.5,30
14,-258.6,25,0.5,30
15,-278.53,8,0.5,30
16,-270.63,22,0.5,30
17,-289.23,8,0.5,30
18,-289.02,10,0.5,30
19,-276.6,4,0.5,30
20,-285.47,8,0.5,30
21,-305.51,13,0.5,30
22,-261.86,18,0.5,30
23,-263.21,7,0.5,30
24,-272.97,8,0.5,30
25,-326.38,1,0.5,30
26,-323.99,10,0.5,30
27,-283.04,20,0.5,30
28,-284.12,15,0.5,30
29,-269.66,20,0.5,30
30,-258.67,26,0.5,30
31,-276.23,21,0.5,30
32,-318.45,13,0.5,30
33,-302.68,17,0.5,30
34,-283.29,30,0.5,30
35,-286.33,21,0.5,30
36,-282.36,21,0.5,30
37,-270.62,29,0.5,30
38,-304.62,18,0.5,30
39,-286.08,17,0.5,30
40,-286.19,20,0.5,30
41,-366.64,3,0.5,30
42,-322.39,4,0.5,30
43,-298.1,14,0.5,30
44,-306.24,12,0.5,30
45,-300.19,25,0.5,30
46,-274.4,34,0.5,30
47,-281.4,26,0.5,30
48,-298.45,20,0.5,30
49,-283.62,24,0.5,30
50,-291.19,17,0.5,30
51,-310.71,10,0.5,30
52,-370.15,7,0.5,30
53,-332.02,0,0.5,30
54,-320.52,1,0.5,30
55,-315.19,0,0.5,30
56,-312.37,2,0.5,30
57,-335.76,1,0.5,30
58,-327.76,1,0.5,30
59,-322.57,0,0.5,30
60,-318.35,2,0.5,30
61,-330.35,1,0.5,30
62,-318.56,2,0.5,30
63,-319.71,5,0.5,30
64,-323.51,3,0.5,30
65,-270.67,8,0.5,30
66,-264.21,9,0.5,30
67,-298.75,12,0.5,30
68,-287.42,13,0.5,30
69,-253.35,14,0.5,30
70,-255.33,10,0.5,30
71,-269.45,20,0.5,30
72,-276.83,13,0.5,30
73,-264.62,24,0.5,30
74,-275.64,15,0.5,30
75,-308.63,7,0.5,30
76,-312.74,7,0.5,30
77,-281.5,3,0.5,30
78,-288.53,9,0.5,30
79,-278.79,9,0.5,30
80,-289.58,11,0.5,30
81,-330.57,10,0.5,30
82,-303.54,10,0.5,30
83,-293.62,5,0.5,30
84,-283.66,4,0.5,30
85,-308.6,11,0.5,30
86,-304.34,9,0.5,30
87,-256.06,29,0.5,30
88,-283.57,15,0.5,30
89,-284.08,20,0.5,30
90,-312.57,12,0.5,30
91,-291.81,9,0.5,30
92,-312.83,10,0.5,30
93,-257.46,29,0.5,30
94,-319.5,5,0.5,30
95,-268.09,9,0.5,30
96,-289.78,5,0.5,30
97,-266.13,7,0.5,30
98,-285.94,0,0.5,30
99,-301.12,2,0.5,30
0,-354.6,3,0.5,100
1,-309.58,4,0.5,100
2,-286.92,5,0.5,100
3,-273.94,9,0.5,100
4,-249.54,9,0.5,100
5,-239.0,6,0.5,100
6,-239.59,9,0.5,100
7,-206.82,13,0.5,100
8,-204.52,11,0.5,100
9,-187.97,12,0.5,100
10,-193.62,6,0.5,100
11,-208.75,3,0.5,100
12,-200.13,8,0.5,100
13,-208.36,4,0.5,100
14,-213.55,10,0.5,100
15,-200.7,8,0.5,100
16,-208.43,7,0.5,100
17,-221.26,7,0.5,100
18,-214.92,11,0.5,100
19,-216.52,12,0.5,100
20,-235.55,7,0.5,100
21,-231.56,6,0.5,100
22,-210.72,12,0.5,100
23,-204.55,7,0.5,100
24,-246.27,4,0.5,100
25,-211.36,3,0.5,100
26,-240.14,8,0.5,100
27,-245.48,10,0.5,100
28,-200.64,17,0.5,100
29,-234.94,9,0.5,100
30,-249.01,5,0.5,100
31,-215.76,13,0.5,100
32,-239.26,8,0.5,100
33,-223.96,6,0.5,100
34,-243.07,10,0.5,100
35,-235.67,13,0.5,100
36,-227.54,11,0.5,100
37,-231.14,10,0.5,100
38,-233.83,7,0.5,100
39,-229.04,8,0.5,100
40,-242.87,5,0.5,100
41,-238.39,12,0.5,100
42,-214.79,18,0.5,100
43,-229.41,7,0.5,100
44,-239.86,11,0.5,100
45,-193.04,25,0.5,100
46,-185.94,28,0.5,100
47,-162.45,24,0.5,100
48,-203.58,25,0.5,100
49,-162.79,27,0.5,100
50,-196.39,24,0.5,100
51,-281.49,30,0.5,100
52,-266.1,29,0.5,100
53,-253.97,21,0.5,100
54,-245.85,22,0.5,100
55,-195.75,26,0.5,100
56,-207.03,25,0.5,100
57,-205.46,23,0.5,100
58,-194.23,19,0.5,100
59,-224.33,21,0.5,100
60,-188.01,41,0.5,100
61,-219.76,36,0.5,100
62,-177.17,50,0.5,100
63,-152.79,67,0.5,100
64,-184.69,60,0.5,100
65,-196.35,55,0.5,100
66,-208.2,55,0.5,100
67,-189.77,59,0.5,100
68,-167.1,63,0.5,100
69,-173.06,64,0.5,100
70,-173.11,62,0.5,100
71,-186.87,55,0.5,100
72,-121.66,75,0.5,100
73,-133.58,72,0.5,100
74,-126.31,75,0.5,100
75,-141.52,72,0.5,100
76,-154.37,69,0.5,100
77,-125.44,73,0.5,100
78,-156.54,67,0.5,100
79,-141.93,69,0.5,100
80,-148.4,65,0.5,100
81,-184.36,58,0.5,100
82,-145.2,68,0.5,100
83,-141.93,68,0.5,100
84,-157.49,67,0.5,100
85,-187.46,60,0.5,100
86,-183.83,59,0.5,100
87,-156.79,65,0.5,100
88,-176.82,64,0.5,100
89,-103.9,77,0.5,100
90,-152.52,63,0.5,100
91,-178.41,63,0.5,100
92,-193.87,54,0.5,100
93,-136.52,69,0.5,100
94,-125.66,70,0.5,100
95,-167.62,60,0.5,100
96,-156.03,64,0.5,100
97,-181.88,58,0.5,100
98,-176.81,61,0.5,100
99,-137.73,70,0.5,100
0,-360.81,3,0.5,300
1,-301.4,6,0.5,300
2,-269.51,8,0.5,300
3,-218.77,17,0.5,300
4,-175.16,26,0.5,300
5,-142.41,22,0.5,300
6,-120.87,25,0.5,300
7,-111.84,26,0.5,300
8,-88.14,33,0.5,300
9,-252.42,45,0.5,300
10,-231.85,36,0.5,300
11,-186.7,46,0.5,300
12,-140.41,53,0.5,300
13,-118.04,63,0.5,300
14,-152.47,63,0.5,300
15,-140.83,70,0.5,300
16,-150.3,68,0.5,300
17,-117.62,74,0.5,300
18,-115.34,74,0.5,300
19,-142.75,68,0.5,300
20,-135.11,68,0.5,300
21,-117.25,72,0.5,300
22,-89.08,79,0.5,300
23,-104.9,75,0.5,300
24,-89.01,81,0.5,300
25,-126.59,69,0.5,300
26,-134.2,68,0.5,300
27,-123.64,73,0.5,300
28,-103.09,76,0.5,300
29,-100.24,76,0.5,300
30,-92.65,78,0.5,300
31,-105.41,77,0.5,300
32,-98.27,78,0.5,300
33,-174.01,60,0.5,300
34,-114.11,72,0.5,300
35,-145.58,65,0.5,300
36,-161.04,63,0.5,300
37,-102.68,76,0.5,300
38,-159.02,62,0.5,300
39,-130.02,71,0.5,300
40,-102.54,74,0.5,300
41,-128.32,69,0.5,300
42,-144.07,66,0.5,300
43,-124.01,73,0.5,300
44,-125.85,70,0.5,300
45,-115.69,72,0.5,300
46,-139.01,69,0.5,300
47,-122.01,75,0.5,300
48,-124.36,71,0.5,300
49,-98.06,76,0.5,300
50,-127.82,67,0.5,300
51,-120.3,71,0.5,300
52,-173.17,58,0.5,300
53,-98.54,77,0.5,300
54,-97.5,77,0.5,300
55,-113.44,74,0.5,300
56,-137.17,66,0.5,300
57,-126.97,73,0.5,300
58,-115.3,72,0.5,300
59,-111.05,74,0.5,300
60,-145.69,67,0.5,300
61,-109.27,75,0.5,300
62,-124.72,69,0.5,300
63,-131.53,67,0.5,300
64,-126.89,68,0.5,300
65,-117.54,71,0.5,300
66,-127.81,69,0.5,300
67,-151.47,64,0.5,300
68,-116.95,73,0.5,300
69,-109.27,76,0.5,300
70,-95.25,79,0.5,300
71,-126.03,72,0.5,300
72,-132.23,68,0.5,300
73,-137.2,69,0.5,300
74,-189.95,53,0.5,300
75,-145.24,67,0.5,300
76,-126.33,69,0.5,300
77,-133.7,67,0.5,300
78,-152.45,66,0.5,300
79,-126.8,69,0.5,300
80,-124.98,68,0.5,300
81,-131.44,70,0.5,300
82,-122.52,68,0.5,300
83,-111.54,71,0.5,300
84,-141.1,67,0.5,300
85,-144.61,67,0.5,300
86,-115.71,72,0.5,300
87,-120.27,71,0.5,300
88,-107.17,75,0.5,300
89,-135.58,69,0.5,300
90,-109.08,74,0.5,300
91,-170.37,62,0.5,300
92,-133.1,69,0.5,300
93,-144.72,65,0.5,300
94,-104.78,75,0.5,300
95,-136.28,67,0.5,300
96,-165.61,62,0.5,300
97,-127.92,71,0.5,300
98,-132.81,68,0.5,300
99,-112.53,77,0.5,300
0,-350.04,1,0.5,1000
1,-318.92,7,0.5,1000
2,-284.07,7,0.5,1000
3,-245.54,11,0.5,1000
4,-204.18,24,0.5,1000
5,-166.95,31,0.5,1000
6,-128.08,46,0.5,1000
7,-104.26,64,0.5,1000
8,-59.14,95,0.5,1000
9,-32.36,100,0.5,1000
10,-17.99,100,0.5,1000
11,-3.85,100,0.5,1000
12,-3.32,100,0.5,1000
13,-9.78,99,0.5,1000
14,-17.07,99,0.5,1000
15,-21.78,99,0.5,1000
16,-58.38,92,0.5,1000
17,-29.58,96,0.5,1000
18,-94.16,84,0.5,1000
19,-53.77,92,0.5,1000
20,-67.27,90,0.5,1000
21,-92.39,83,0.5,1000
22,-66.19,91,0.5,1000
23,-48.46,92,0.5,1000
24,-68.16,89,0.5,1000
25,-113.9,81,0.5,1000
26,-56.95,91,0.5,1000
27,-71.04,89,0.5,1000
28,-95.85,85,0.5,1000
29,-22.35,96,0.5,1000
30,-51.14,92,0.5,1000
31,-90.71,83,0.5,1000
32,-31.87,97,0.5,1000
33,-63.8,89,0.5,1000
34,-95.05,87,0.5,1000
35,-74.3,88,0.5,1000
36,-87.64,87,0.5,1000
37,-79.72,86,0.5,1000
38,-90.61,87,0.5,1000
39,-42.89,94,0.5,1000
40,-78.1,88,0.5,1000
41,-103.7,82,0.5,1000
42,-44.45,94,0.5,1000
43,-64.41,90,0.5,1000
44,-119.43,80,0.5,1000
45,-38.39,95,0.5,1000
46,-64.16,90,0.5,1000
47,-69.17,89,0.5,1000
48,-93.75,81,0.5,1000
49,-54.82,91,0.5,1000
50,-107.08,83,0.5,1000
51,-27.93,98,0.5,1000
52,-67.58,90,0.5,1000
53,-112.77,81,0.5,1000
54,-70.79,84,0.5,1000
55,-63.5,89,0.5,1000
56,-103.65,79,0.5,1000
57,-34.09,98,0.5,1000
58,-64.83,90,0.5,1000
59,-94.72,86,0.5,1000
60,-35.89,96,0.5,1000
61,-38.84,95,0.5,1000
62,-95.12,87,0.5,1000
63,-39.99,92,0.5,1000
64,-113.99,79,0.5,1000
65,-81.28,85,0.5,1000
66,-92.33,89,0.5,1000
67,-25.72,98,0.5,1000
68,-48.84,95,0.5,1000
69,-84.24,86,0.5,1000
70,-46.2,95,0.5,1000
71,-61.82,90,0.5,1000
72,-79.72,87,0.5,1000
73,-50.5,90,0.5,1000
74,-44.14,93,0.5,1000
75,-57.49,90,0.5,1000
76,-116.24,79,0.5,1000
77,-37.32,95,0.5,1000
78,-51.78,93,0.5,1000
79,-83.83,88,0.5,1000
80,-40.8,97,0.5,1000
81,-83.17,87,0.5,1000
82,-86.44,86,0.5,1000
83,-93.22,88,0.5,1000
84,-49.5,94,0.5,1000
85,-45.63,93,0.5,1000
86,-129.28,78,0.5,1000
87,-70.31,89,0.5,1000
88,-75.19,87,0.5,1000
89,-92.45,83,0.5,1000
90,-64.73,92,0.5,1000
91,-66.75,89,0.5,1000
92,-64.2,88,0.5,1000
93,-101.1,84,0.5,1000
94,-32.49,95,0.5,1000
95,-73.42,90,0.5,1000
96,-150.07,71,0.5,1000
97,-65.2,89,0.5,1000
98,-57.56,92,0.5,1000
99,-98.4,84,0.5,1000
0,-356.05,0,0.5,3000
1,-313.7,3,0.5,3000
2,-276.59,9,0.5,3000
3,-246.59,11,0.5,3000
4,-208.27,20,0.5,3000
5,-175.74,27,0.5,3000
6,-143.46,41,0.5,3000
7,-110.87,58,0.5,3000
8,-82.02,75,0.5,3000
9,-48.48,99,0.5,3000
10,-21.67,100,0.5,3000
11,-8.22,100,0.5,3000
12,-0.71,100,0.5,3000
13,1.41,100,0.5,3000
14,1.96,100,0.5,3000
15,-8.03,100,0.5,3000
16,-18.19,98,0.5,3000
17,-47.28,92,0.5,3000
18,-51.23,97,0.5,3000
19,-102.0,80,0.5,3000
20,-19.99,97,0.5,3000
21,-68.12,90,0.5,3000
22,-92.16,85,0.5,3000
23,-48.16,96,0.5,3000
24,-66.56,92,0.5,3000
25,-91.28,86,0.5,3000
26,-40.08,94,0.5,3000
27,-105.07,81,0.5,3000
28,-14.22,100,0.5,3000
29,-68.46,88,0.5,3000
30,-116.33,83,0.5,3000
31,-24.83,97,0.5,3000
32,-131.36,75,0.5,3000
33,-29.1,95,0.5,3000
34,-40.05,95,0.5,3000
35,-70.06,88,0.5,3000
36,-28.68,95,0.5,3000
37,-57.32,91,0.5,3000
38,-92.4,84,0.5,3000
39,-20.25,97,0.5,3000
40,-56.07,91,0.5,3000
41,-111.82,86,0.5,3000
42,-13.79,98,0.5,3000
43,-60.47,91,0.5,3000
44,-123.6,77,0.5,3000
45,-31.55,98,0.5,3000
46,-94.45,82,0.5,3000
47,-27.44,96,0.5,3000
48,-54.93,93,0.5,3000
49,-74.19,92,0.5,3000
50,-22.75,97,0.5,3000
51,-41.29,93,0.5,3000
52,-127.33,77,0.5,3000
53,-17.56,98,0.5,3000
54,-54.75,91,0.5,3000
55,-132.53,76,0.5,3000
56,-26.36,99,0.5,3000
57,-69.37,89,0.5,3000
58,-78.11,84,0.5,3000
59,-37.53,96,0.5,3000
60,-95.63,85,0.5,3000
61,-125.31,78,0.5,3000
62,2.66,100,0.5,3000
63,-47.69,93,0.5,3000
64,-121.06,79,0.5,3000
65,-8.04,99,0.5,3000
66,-65.98,92,0.5,3000
67,-79.16,90,0.5,3000
68,-20.61,97,0.5,3000
69,-74.0,88,0.5,3000
70,-118.15,76,0.5,3000
71,-15.03,99,0.5,3000
72,-71.37,87,0.5,3000
73,-97.53,82,0.5,3000
74,-21.53,96,0.5,3000
75,-60.19,93,0.5,3000
76,-122.32,81,0.5,3000
77,-26.37,98,0.5,3000
78,-61.49,89,0.5,3000
79,-90.65,91,0.5,3000
80,-36.26,95,0.5,3000
81,-100.28,81,0.5,3000
82,-20.07,98,0.5,3000
83,-59.24,92,0.5,3000
84,-108.04,81,0.5,3000
85,-2.07,100,0.5,3000
86,-50.23,94,0.5,3000
87,-103.92,82,0.5,3000
88,-17.43,100,0.5,3000
89,-79.7,89,0.5,3000
90,-97.75,82,0.5,3000
91,-3.85,100,0.5,3000
92,-111.77,85,0.5,3000
93,-35.14,96,0.5,3000
94,-54.29,92,0.5,3000
95,-94.87,83,0.5,3000
96,-1.11,100,0.5,3000
97,-110.23,82,0.5,3000
98,-37.96,93,0.5,3000
99,-73.64,88,0.5,3000
0,-353.25,3,0.6,30
1,-329.83,2,0.6,30
2,-325.51,10,0.6,30
3,-311.58,5,0.6,30
4,-351.62,5,0.6,30
5,-343.45,0,0.6,30
6,-343.36,0,0.6,30
7,-331.03,0,0.6,30
8,-324.55,0,0.6,30
9,-333.13,1,0.6,30
10,-327.31,1,0.6,30
11,-331.21,0,0.6,30
12,-332.15,1,0.6,30
13,-344.89,0,0.6,30
14,-344.14,1,0.6,30
15,-346.38,1,0.6,30
16,-301.29,1,0.6,30
17,-340.48,0,0.6,30
18,-335.44,0,0.6,30
19,-290.66,7,0.6,30
20,-311.39,5,0.6,30
21,-301.07,1,0.6,30
22,-338.01,2,0.6,30
23,-298.41,1,0.6,30
24,-311.23,4,0.6,30
25,-284.95,0,0.6,30
26,-283.37,3,0.6,30
27,-272.23,9,0.6,30
28,-313.8,6,0.6,30
29,-291.5,12,0.6,30
30,-285.75,4,0.6,30
31,-281.29,2,0.6,30
32,-310.96,0,0.6,30
33,-331.01,2,0.6,30
34,-320.02,2,0.6,30
35,-329.99,1,0.6,30
36,-300.43,8,0.6,30
37,-300.59,6,0.6,30
38,-303.17,6,0.6,30
39,-303.01,16,0.6,30
40,-331.89,6,0.6,30
41,-344.84,1,0.6,30
42,-331.77,4,0.6,30
43,-342.3,4,0.6,30
44,-343.45,0,0.6,30
45,-334.89,2,0.6,30
46,-370.14,2,0.6,30
47,-305.7,3,0.6,30
48,-336.01,1,0.6,30
49,-314.23,7,0.6,30
50,-330.87,2,0.6,30
51,-306.32,12,0.6,30
52,-302.68,7,0.6,30
53,-320.18,12,0.6,30
54,-344.75,1,0.6,30
55,-332.47,0,0.6,30
56,-335.57,1,0.6,30
57,-336.79,0,0.6,30
58,-363.43,0,0.6,30
59,-364.16,1,0.6,30
60,-339.51,1,0.6,30
61,-322.73,7,0.6,30
62,-309.46,8,0.6,30
63,-326.1,9,0.6,30
64,-348.69,1,0.6,30
65,-346.33,0,0.6,30
66,-325.91,12,0.6,30
67,-344.29,3,0.6,30
68,-303.68,16,0.6,30
69,-306.3,22,0.6,30
70,-278.67,24,0.6,30
71,-314.11,14,0.6,30
72,-313.63,22,0.6,30
73,-283.41,32,0.6,30
74,-306.94,24,0.6,30
75,-295.63,23,0.6,30
76,-299.63,19,0.6,30
77,-308.87,18,0.6,30
78,-312.61,19,0.6,30
79,-317.59,19,0.6,30
80,-314.54,22,0.6,30
81,-291.3,22,0.6,30
82,-281.91,24,0.6,30
83,-285.23,16,0.6,30
84,-288.05,21,0.6,30
85,-277.02,23,0.6,30
86,-312.38,18,0.6,30
87,-233.31,29,0.6,30
88,-303.3,19,0.6,30
89,-283.92,12,0.6,30
90,-296.36,16,0.6,30
91,-306.52,19,0.6,30
92,-300.05,23,0.6,30
93,-319.24,23,0.6,30
94,-293.15,23,0.6,30
95,-290.94,18,0.6,30
96,-306.93,22,0.6,30
97,-301.69,21,0.6,30
98,-291.92,23,0.6,30
99,-281.22,25,0.6,30
0,-351.2,2,0.6,100
1,-319.21,4,0.6,100
2,-292.51,0,0.6,100
3,-228.59,3,0.6,100
4,-232.57,1,0.6,100
5,-220.74,1,0.6,100
6,-209.08,0,0.6,100
7,-211.9,1,0.6,100
8,-252.73,0,0.6,100
9,-222.31,0,0.6,100
10,-293.62,3,0.6,100
11,-235.26,1,0.6,100
12,-211.33,0,0.6,100
13,-252.55,0,0.6,100
14,-222.13,7,0.6,100
15,-226.74,9,0.6,100
16,-222.61,4,0.6,100
17,-210.74,11,0.6,100
18,-249.08,19,0.6,100
19,-288.03,32,0.6,100
20,-227.92,46,0.6,100
21,-240.26,49,0.6,100
22,-201.81,51,0.6,100
23,-235.91,47,0.6,100
24,-203.68,54,0.6,100
25,-217.94,51,0.6,100
26,-218.05,51,0.6,100
27,-182.84,61,0.6,100
28,-191.89,54,0.6,100
29,-193.67,56,0.6,100
30,-164.56,65,0.6,100
31,-192.21,57,0.6,100
32,-190.43,58,0.6,100
33,-184.5,55,0.6,100
34,-155.37,66,0.6,100
35,-172.95,60,0.6,100
36,-172.31,61,0.6,100
37,-194.68,55,0.6,100
38,-198.88,57,0.6,100
39,-207.08,54,0.6,100
40,-242.36,43,0.6,100
41,-169.08,62,0.6,100
42,-196.04,54,0.6,100
43,-166.8,62,0.6,100
44,-145.67,68,0.6,100
45,-215.5,48,0.6,100
46,-172.51,63,0.6,100
47,-192.91,55,0.6,100
48,-181.56,57,0.6,100
49,-228.08,50,0.6,100
50,-193.41,55,0.6,100
51,-202.96,54,0.6,100
52,-191.3,54,0.6,100
53,-167.34,62,0.6,100
54,-197.63,54,0.6,100
55,-180.56,59,0.6,100
56,-167.87,63,0.6,100
57,-185.39,58,0.6,100
58,-209.99,51,0.6,100
59,-183.02,58,0.6,100
60,-180.41,57,0.6,100
61,-227.08,54,0.6,100
62,-197.09,54,0.6,100
63,-205.47,51,0.6,100
64,-201.86,54,0.6,100
65,-223.78,47,0.6,100
66,-212.65,50,0.6,100
67,-185.43,58,0.6,100
68,-226.09,45,0.6,100
69,-173.95,59,0.6,100
70,-161.25,62,0.6,100
71,-230.48,47,0.6,100
72,-168.96,61,0.6,100
73,-187.96,56,0.6,100
74,-167.63,60,0.6,100
75,-200.73,58,0.6,100
76,-174.33,58,0.6,100
77,-215.1,50,0.6,100
78,-206.25,52,0.6,100
79,-178.55,59,0.6,100
80,-182.24,57,0.6,100
81,-198.0,53,0.6,100
82,-218.18,52,0.6,100
83,-236.24,45,0.6,100
84,-163.78,61,0.6,100
85,-182.41,56,0.6,100
86,-185.63,59,0.6,100
87,-210.7,48,0.6,100
88,-210.93,49,0.6,100
89,-175.58,59,0.6,100
90,-183.08,57,0.6,100
91,-254.3,40,0.6,100
92,-254.81,40,0.6,100
93,-238.56,45,0.6,100
94,-220.8,49,0.6,100
95,-229.93,45,0.6,100
96,-195.34,56,0.6,100
97,-223.33,48,0.6,100
98,-217.61,47,0.6,100
99,-186.69,63,0.6,100
0,-350.02,1,0.6,300
1,-284.27,13,0.6,300
2,-222.49,19,0.6,300
3,-181.37,30,0.6,300
4,-156.24,31,0.6,300
5,-151.5,32,0.6,300
6,-138.33,43,0.6,300
7,-176.92,69,0.6,300
8,-173.93,65,0.6,300
9,-175.73,62,0.6,300
10,-130.74,72,0.6,300
11,-143.77,69,0.6,300
12,-117.88,73,0.6,300
13,-141.2,67,0.6,300
14,-138.71,68,0.6,300
15,-146.73,68,0.6,300
16,-97.44,80,0.6,300
17,-100.65,81,0.6,300
18,-124.37,72,0.6,300
19,-124.2,76,0.6,300
20,-131.43,71,0.6,300
21,-165.94,62,0.6,300
22,-202.04,54,0.6,300
23,-151.37,66,0.6,300
24,-156.15,66,0.6,300
25,-146.9,66,0.6,300
26,-168.68,59,0.6,300
27,-145.21,66,0.6,300
28,-153.21,64,0.6,300
29,-172.25,61,0.6,300
30,-187.15,56,0.6,300
31,-150.63,66,0.6,300
32,-149.76,68,0.6,300
33,-190.36,56,0.6,300
34,-155.68,66,0.6,300
35,-144.88,67,0.6,300
